center,left,right,steering,throttle,brake,speed
normal\IMG\center_2018_04_20_17_14_37_943.jpg,normal\IMG\left_2018_04_20_17_14_37_943.jpg,normal\IMG\right_2018_04_20_17_14_37_943.jpg,0.0,1.0,0,30.1895
normal\IMG\center_2018_04_20_17_14_38_061.jpg,normal\IMG\left_2018_04_20_17_14_38_061.jpg,normal\IMG\right_2018_04_20_17_14_38_061.jpg,0.0,1.0,0,30.19024000000001
normal\IMG\center_2018_04_20_17_14_38_134.jpg,normal\IMG\left_2018_04_20_17_14_38_134.jpg,normal\IMG\right_2018_04_20_17_14_38_134.jpg,0.0,1.0,0,30.19036
normal\IMG\center_2018_04_20_17_14_38_256.jpg,normal\IMG\left_2018_04_20_17_14_38_256.jpg,normal\IMG\right_2018_04_20_17_14_38_256.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_38_380.jpg,normal\IMG\left_2018_04_20_17_14_38_380.jpg,normal\IMG\right_2018_04_20_17_14_38_380.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_38_502.jpg,normal\IMG\left_2018_04_20_17_14_38_502.jpg,normal\IMG\right_2018_04_20_17_14_38_502.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_38_571.jpg,normal\IMG\left_2018_04_20_17_14_38_571.jpg,normal\IMG\right_2018_04_20_17_14_38_571.jpg,-0.15,1.0,0,30.18417
normal\IMG\center_2018_04_20_17_14_38_680.jpg,normal\IMG\left_2018_04_20_17_14_38_680.jpg,normal\IMG\right_2018_04_20_17_14_38_680.jpg,-0.238529,1.0,0,30.1828
normal\IMG\center_2018_04_20_17_14_38_820.jpg,normal\IMG\left_2018_04_20_17_14_38_820.jpg,normal\IMG\right_2018_04_20_17_14_38_820.jpg,0.0,1.0,0,30.18972
normal\IMG\center_2018_04_20_17_14_38_945.jpg,normal\IMG\left_2018_04_20_17_14_38_945.jpg,normal\IMG\right_2018_04_20_17_14_38_945.jpg,0.0,1.0,0,30.19017
normal\IMG\center_2018_04_20_17_14_39_072.jpg,normal\IMG\left_2018_04_20_17_14_39_072.jpg,normal\IMG\right_2018_04_20_17_14_39_072.jpg,0.0,1.0,0,30.19033
normal\IMG\center_2018_04_20_17_14_39_198.jpg,normal\IMG\left_2018_04_20_17_14_39_198.jpg,normal\IMG\right_2018_04_20_17_14_39_198.jpg,0.0,1.0,0,30.19034000000001
normal\IMG\center_2018_04_20_17_14_39_328.jpg,normal\IMG\left_2018_04_20_17_14_39_328.jpg,normal\IMG\right_2018_04_20_17_14_39_328.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_17_14_39_459.jpg,normal\IMG\left_2018_04_20_17_14_39_459.jpg,normal\IMG\right_2018_04_20_17_14_39_459.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_14_39_590.jpg,normal\IMG\left_2018_04_20_17_14_39_590.jpg,normal\IMG\right_2018_04_20_17_14_39_590.jpg,0.0,1.0,0,30.19031
normal\IMG\center_2018_04_20_17_14_39_658.jpg,normal\IMG\left_2018_04_20_17_14_39_658.jpg,normal\IMG\right_2018_04_20_17_14_39_658.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_39_789.jpg,normal\IMG\left_2018_04_20_17_14_39_789.jpg,normal\IMG\right_2018_04_20_17_14_39_789.jpg,0.0,1.0,0,30.19037
normal\IMG\center_2018_04_20_17_14_39_923.jpg,normal\IMG\left_2018_04_20_17_14_39_923.jpg,normal\IMG\right_2018_04_20_17_14_39_923.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_14_40_054.jpg,normal\IMG\left_2018_04_20_17_14_40_054.jpg,normal\IMG\right_2018_04_20_17_14_40_054.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_14_40_123.jpg,normal\IMG\left_2018_04_20_17_14_40_123.jpg,normal\IMG\right_2018_04_20_17_14_40_123.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_17_14_40_190.jpg,normal\IMG\left_2018_04_20_17_14_40_190.jpg,normal\IMG\right_2018_04_20_17_14_40_190.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_17_14_40_258.jpg,normal\IMG\left_2018_04_20_17_14_40_258.jpg,normal\IMG\right_2018_04_20_17_14_40_258.jpg,0.0,1.0,0,30.19026
normal\IMG\center_2018_04_20_17_14_40_387.jpg,normal\IMG\left_2018_04_20_17_14_40_387.jpg,normal\IMG\right_2018_04_20_17_14_40_387.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_14_40_517.jpg,normal\IMG\left_2018_04_20_17_14_40_517.jpg,normal\IMG\right_2018_04_20_17_14_40_517.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_40_644.jpg,normal\IMG\left_2018_04_20_17_14_40_644.jpg,normal\IMG\right_2018_04_20_17_14_40_644.jpg,-0.3,1.0,0,30.169290000000004
normal\IMG\center_2018_04_20_17_14_40_756.jpg,normal\IMG\left_2018_04_20_17_14_40_756.jpg,normal\IMG\right_2018_04_20_17_14_40_756.jpg,-0.02923732,1.0,0,30.19016
normal\IMG\center_2018_04_20_17_14_40_831.jpg,normal\IMG\left_2018_04_20_17_14_40_831.jpg,normal\IMG\right_2018_04_20_17_14_40_831.jpg,0.0,1.0,0,30.189740000000004
normal\IMG\center_2018_04_20_17_14_40_940.jpg,normal\IMG\left_2018_04_20_17_14_40_940.jpg,normal\IMG\right_2018_04_20_17_14_40_940.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_17_14_41_057.jpg,normal\IMG\left_2018_04_20_17_14_41_057.jpg,normal\IMG\right_2018_04_20_17_14_41_057.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_17_14_41_176.jpg,normal\IMG\left_2018_04_20_17_14_41_176.jpg,normal\IMG\right_2018_04_20_17_14_41_176.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_41_299.jpg,normal\IMG\left_2018_04_20_17_14_41_299.jpg,normal\IMG\right_2018_04_20_17_14_41_299.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_17_14_41_417.jpg,normal\IMG\left_2018_04_20_17_14_41_417.jpg,normal\IMG\right_2018_04_20_17_14_41_417.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_17_14_41_526.jpg,normal\IMG\left_2018_04_20_17_14_41_526.jpg,normal\IMG\right_2018_04_20_17_14_41_526.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_17_14_41_626.jpg,normal\IMG\left_2018_04_20_17_14_41_626.jpg,normal\IMG\right_2018_04_20_17_14_41_626.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_41_740.jpg,normal\IMG\left_2018_04_20_17_14_41_740.jpg,normal\IMG\right_2018_04_20_17_14_41_740.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_17_14_41_850.jpg,normal\IMG\left_2018_04_20_17_14_41_850.jpg,normal\IMG\right_2018_04_20_17_14_41_850.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_17_14_41_968.jpg,normal\IMG\left_2018_04_20_17_14_41_968.jpg,normal\IMG\right_2018_04_20_17_14_41_968.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_42_077.jpg,normal\IMG\left_2018_04_20_17_14_42_077.jpg,normal\IMG\right_2018_04_20_17_14_42_077.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_17_14_42_189.jpg,normal\IMG\left_2018_04_20_17_14_42_189.jpg,normal\IMG\right_2018_04_20_17_14_42_189.jpg,0.0,1.0,0,30.1909
normal\IMG\center_2018_04_20_17_14_42_298.jpg,normal\IMG\left_2018_04_20_17_14_42_298.jpg,normal\IMG\right_2018_04_20_17_14_42_298.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_14_42_402.jpg,normal\IMG\left_2018_04_20_17_14_42_402.jpg,normal\IMG\right_2018_04_20_17_14_42_402.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_17_14_42_518.jpg,normal\IMG\left_2018_04_20_17_14_42_518.jpg,normal\IMG\right_2018_04_20_17_14_42_518.jpg,0.0,1.0,0,30.19031
normal\IMG\center_2018_04_20_17_14_42_630.jpg,normal\IMG\left_2018_04_20_17_14_42_630.jpg,normal\IMG\right_2018_04_20_17_14_42_630.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_14_42_742.jpg,normal\IMG\left_2018_04_20_17_14_42_742.jpg,normal\IMG\right_2018_04_20_17_14_42_742.jpg,-0.3,1.0,0,30.16928
normal\IMG\center_2018_04_20_17_14_42_845.jpg,normal\IMG\left_2018_04_20_17_14_42_845.jpg,normal\IMG\right_2018_04_20_17_14_42_845.jpg,-0.3613774,1.0,0,30.17768
normal\IMG\center_2018_04_20_17_14_42_971.jpg,normal\IMG\left_2018_04_20_17_14_42_971.jpg,normal\IMG\right_2018_04_20_17_14_42_971.jpg,0.0,1.0,0,30.18809000000001
normal\IMG\center_2018_04_20_17_14_43_085.jpg,normal\IMG\left_2018_04_20_17_14_43_085.jpg,normal\IMG\right_2018_04_20_17_14_43_085.jpg,0.0,1.0,0,30.06274
normal\IMG\center_2018_04_20_17_14_43_188.jpg,normal\IMG\left_2018_04_20_17_14_43_188.jpg,normal\IMG\right_2018_04_20_17_14_43_188.jpg,0.0,1.0,0,30.073190000000004
normal\IMG\center_2018_04_20_17_14_43_311.jpg,normal\IMG\left_2018_04_20_17_14_43_311.jpg,normal\IMG\right_2018_04_20_17_14_43_311.jpg,0.0,1.0,0,30.07508
normal\IMG\center_2018_04_20_17_14_43_428.jpg,normal\IMG\left_2018_04_20_17_14_43_428.jpg,normal\IMG\right_2018_04_20_17_14_43_428.jpg,0.0,1.0,0,30.60181
normal\IMG\center_2018_04_20_17_14_43_503.jpg,normal\IMG\left_2018_04_20_17_14_43_503.jpg,normal\IMG\right_2018_04_20_17_14_43_503.jpg,0.0,1.0,0,30.13562
normal\IMG\center_2018_04_20_17_14_43_608.jpg,normal\IMG\left_2018_04_20_17_14_43_608.jpg,normal\IMG\right_2018_04_20_17_14_43_608.jpg,0.0,1.0,0,30.1888
normal\IMG\center_2018_04_20_17_14_43_714.jpg,normal\IMG\left_2018_04_20_17_14_43_714.jpg,normal\IMG\right_2018_04_20_17_14_43_714.jpg,0.0,1.0,0,30.19104
normal\IMG\center_2018_04_20_17_14_43_843.jpg,normal\IMG\left_2018_04_20_17_14_43_843.jpg,normal\IMG\right_2018_04_20_17_14_43_843.jpg,0.0,1.0,0,30.19036
normal\IMG\center_2018_04_20_17_14_43_964.jpg,normal\IMG\left_2018_04_20_17_14_43_964.jpg,normal\IMG\right_2018_04_20_17_14_43_964.jpg,0.0,1.0,0,30.19009
normal\IMG\center_2018_04_20_17_14_44_085.jpg,normal\IMG\left_2018_04_20_17_14_44_085.jpg,normal\IMG\right_2018_04_20_17_14_44_085.jpg,0.0,1.0,0,30.19003
normal\IMG\center_2018_04_20_17_14_44_205.jpg,normal\IMG\left_2018_04_20_17_14_44_205.jpg,normal\IMG\right_2018_04_20_17_14_44_205.jpg,0.0,1.0,0,30.190040000000003
normal\IMG\center_2018_04_20_17_14_44_314.jpg,normal\IMG\left_2018_04_20_17_14_44_314.jpg,normal\IMG\right_2018_04_20_17_14_44_314.jpg,0.0,1.0,0,30.19003
normal\IMG\center_2018_04_20_17_14_44_388.jpg,normal\IMG\left_2018_04_20_17_14_44_388.jpg,normal\IMG\right_2018_04_20_17_14_44_388.jpg,0.0,1.0,0,30.190040000000003
normal\IMG\center_2018_04_20_17_14_44_497.jpg,normal\IMG\left_2018_04_20_17_14_44_497.jpg,normal\IMG\right_2018_04_20_17_14_44_497.jpg,0.0,1.0,0,30.190040000000003
normal\IMG\center_2018_04_20_17_14_44_630.jpg,normal\IMG\left_2018_04_20_17_14_44_630.jpg,normal\IMG\right_2018_04_20_17_14_44_630.jpg,0.0,1.0,0,30.19006
normal\IMG\center_2018_04_20_17_14_44_761.jpg,normal\IMG\left_2018_04_20_17_14_44_761.jpg,normal\IMG\right_2018_04_20_17_14_44_761.jpg,0.15,1.0,0,30.18383
normal\IMG\center_2018_04_20_17_14_44_894.jpg,normal\IMG\left_2018_04_20_17_14_44_894.jpg,normal\IMG\right_2018_04_20_17_14_44_894.jpg,0.11775510000000004,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_45_000.jpg,normal\IMG\left_2018_04_20_17_14_45_000.jpg,normal\IMG\right_2018_04_20_17_14_45_000.jpg,0.0,1.0,0,30.18964
normal\IMG\center_2018_04_20_17_14_45_125.jpg,normal\IMG\left_2018_04_20_17_14_45_125.jpg,normal\IMG\right_2018_04_20_17_14_45_125.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_45_196.jpg,normal\IMG\left_2018_04_20_17_14_45_196.jpg,normal\IMG\right_2018_04_20_17_14_45_196.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_45_328.jpg,normal\IMG\left_2018_04_20_17_14_45_328.jpg,normal\IMG\right_2018_04_20_17_14_45_328.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_45_456.jpg,normal\IMG\left_2018_04_20_17_14_45_456.jpg,normal\IMG\right_2018_04_20_17_14_45_456.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_45_579.jpg,normal\IMG\left_2018_04_20_17_14_45_579.jpg,normal\IMG\right_2018_04_20_17_14_45_579.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_45_707.jpg,normal\IMG\left_2018_04_20_17_14_45_707.jpg,normal\IMG\right_2018_04_20_17_14_45_707.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_45_822.jpg,normal\IMG\left_2018_04_20_17_14_45_822.jpg,normal\IMG\right_2018_04_20_17_14_45_822.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_45_894.jpg,normal\IMG\left_2018_04_20_17_14_45_894.jpg,normal\IMG\right_2018_04_20_17_14_45_894.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_17_14_45_960.jpg,normal\IMG\left_2018_04_20_17_14_45_960.jpg,normal\IMG\right_2018_04_20_17_14_45_960.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_46_091.jpg,normal\IMG\left_2018_04_20_17_14_46_091.jpg,normal\IMG\right_2018_04_20_17_14_46_091.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_46_215.jpg,normal\IMG\left_2018_04_20_17_14_46_215.jpg,normal\IMG\right_2018_04_20_17_14_46_215.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_46_343.jpg,normal\IMG\left_2018_04_20_17_14_46_343.jpg,normal\IMG\right_2018_04_20_17_14_46_343.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_46_469.jpg,normal\IMG\left_2018_04_20_17_14_46_469.jpg,normal\IMG\right_2018_04_20_17_14_46_469.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_46_600.jpg,normal\IMG\left_2018_04_20_17_14_46_600.jpg,normal\IMG\right_2018_04_20_17_14_46_600.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_46_717.jpg,normal\IMG\left_2018_04_20_17_14_46_717.jpg,normal\IMG\right_2018_04_20_17_14_46_717.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_46_844.jpg,normal\IMG\left_2018_04_20_17_14_46_844.jpg,normal\IMG\right_2018_04_20_17_14_46_844.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_46_987.jpg,normal\IMG\left_2018_04_20_17_14_46_987.jpg,normal\IMG\right_2018_04_20_17_14_46_987.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_47_116.jpg,normal\IMG\left_2018_04_20_17_14_47_116.jpg,normal\IMG\right_2018_04_20_17_14_47_116.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_47_233.jpg,normal\IMG\left_2018_04_20_17_14_47_233.jpg,normal\IMG\right_2018_04_20_17_14_47_233.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_47_309.jpg,normal\IMG\left_2018_04_20_17_14_47_309.jpg,normal\IMG\right_2018_04_20_17_14_47_309.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_17_14_47_443.jpg,normal\IMG\left_2018_04_20_17_14_47_443.jpg,normal\IMG\right_2018_04_20_17_14_47_443.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_47_572.jpg,normal\IMG\left_2018_04_20_17_14_47_572.jpg,normal\IMG\right_2018_04_20_17_14_47_572.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_47_641.jpg,normal\IMG\left_2018_04_20_17_14_47_641.jpg,normal\IMG\right_2018_04_20_17_14_47_641.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_47_778.jpg,normal\IMG\left_2018_04_20_17_14_47_778.jpg,normal\IMG\right_2018_04_20_17_14_47_778.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_47_897.jpg,normal\IMG\left_2018_04_20_17_14_47_897.jpg,normal\IMG\right_2018_04_20_17_14_47_897.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_17_14_47_977.jpg,normal\IMG\left_2018_04_20_17_14_47_977.jpg,normal\IMG\right_2018_04_20_17_14_47_977.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_48_105.jpg,normal\IMG\left_2018_04_20_17_14_48_105.jpg,normal\IMG\right_2018_04_20_17_14_48_105.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_48_175.jpg,normal\IMG\left_2018_04_20_17_14_48_175.jpg,normal\IMG\right_2018_04_20_17_14_48_175.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_48_241.jpg,normal\IMG\left_2018_04_20_17_14_48_241.jpg,normal\IMG\right_2018_04_20_17_14_48_241.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_48_313.jpg,normal\IMG\left_2018_04_20_17_14_48_313.jpg,normal\IMG\right_2018_04_20_17_14_48_313.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_17_14_48_380.jpg,normal\IMG\left_2018_04_20_17_14_48_380.jpg,normal\IMG\right_2018_04_20_17_14_48_380.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_48_451.jpg,normal\IMG\left_2018_04_20_17_14_48_451.jpg,normal\IMG\right_2018_04_20_17_14_48_451.jpg,0.0,1.0,0,30.18991
normal\IMG\center_2018_04_20_17_14_48_588.jpg,normal\IMG\left_2018_04_20_17_14_48_588.jpg,normal\IMG\right_2018_04_20_17_14_48_588.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_17_14_48_657.jpg,normal\IMG\left_2018_04_20_17_14_48_657.jpg,normal\IMG\right_2018_04_20_17_14_48_657.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_14_48_730.jpg,normal\IMG\left_2018_04_20_17_14_48_730.jpg,normal\IMG\right_2018_04_20_17_14_48_730.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_16_04_850.jpg,normal\IMG\left_2018_04_20_17_16_04_850.jpg,normal\IMG\right_2018_04_20_17_16_04_850.jpg,0.0,1.0,0,30.19045
normal\IMG\center_2018_04_20_17_16_04_931.jpg,normal\IMG\left_2018_04_20_17_16_04_931.jpg,normal\IMG\right_2018_04_20_17_16_04_931.jpg,0.0,1.0,0,30.19041
normal\IMG\center_2018_04_20_17_16_05_003.jpg,normal\IMG\left_2018_04_20_17_16_05_003.jpg,normal\IMG\right_2018_04_20_17_16_05_003.jpg,0.0,1.0,0,30.19042
normal\IMG\center_2018_04_20_17_16_05_070.jpg,normal\IMG\left_2018_04_20_17_16_05_070.jpg,normal\IMG\right_2018_04_20_17_16_05_070.jpg,0.0,1.0,0,30.19041
normal\IMG\center_2018_04_20_17_16_05_164.jpg,normal\IMG\left_2018_04_20_17_16_05_164.jpg,normal\IMG\right_2018_04_20_17_16_05_164.jpg,0.0,1.0,0,30.19074
normal\IMG\center_2018_04_20_17_16_05_316.jpg,normal\IMG\left_2018_04_20_17_16_05_316.jpg,normal\IMG\right_2018_04_20_17_16_05_316.jpg,0.0,1.0,0,30.19056
normal\IMG\center_2018_04_20_17_16_05_393.jpg,normal\IMG\left_2018_04_20_17_16_05_393.jpg,normal\IMG\right_2018_04_20_17_16_05_393.jpg,0.0,1.0,0,30.19074
normal\IMG\center_2018_04_20_17_16_05_470.jpg,normal\IMG\left_2018_04_20_17_16_05_470.jpg,normal\IMG\right_2018_04_20_17_16_05_470.jpg,-0.2,1.0,0,30.18037
normal\IMG\center_2018_04_20_17_16_05_546.jpg,normal\IMG\left_2018_04_20_17_16_05_546.jpg,normal\IMG\right_2018_04_20_17_16_05_546.jpg,-0.4,1.0,0,30.15762
normal\IMG\center_2018_04_20_17_16_05_623.jpg,normal\IMG\left_2018_04_20_17_16_05_623.jpg,normal\IMG\right_2018_04_20_17_16_05_623.jpg,-0.2291172,1.0,0,30.18793
normal\IMG\center_2018_04_20_17_16_05_698.jpg,normal\IMG\left_2018_04_20_17_16_05_698.jpg,normal\IMG\right_2018_04_20_17_16_05_698.jpg,-0.001116186,1.0,0,30.18818
normal\IMG\center_2018_04_20_17_16_05_781.jpg,normal\IMG\left_2018_04_20_17_16_05_781.jpg,normal\IMG\right_2018_04_20_17_16_05_781.jpg,0.0,1.0,0,30.19007
normal\IMG\center_2018_04_20_17_16_05_855.jpg,normal\IMG\left_2018_04_20_17_16_05_855.jpg,normal\IMG\right_2018_04_20_17_16_05_855.jpg,0.0,1.0,0,30.1902
normal\IMG\center_2018_04_20_17_16_05_932.jpg,normal\IMG\left_2018_04_20_17_16_05_932.jpg,normal\IMG\right_2018_04_20_17_16_05_932.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_17_16_06_010.jpg,normal\IMG\left_2018_04_20_17_16_06_010.jpg,normal\IMG\right_2018_04_20_17_16_06_010.jpg,-0.2,1.0,0,30.18048
normal\IMG\center_2018_04_20_17_16_06_087.jpg,normal\IMG\left_2018_04_20_17_16_06_087.jpg,normal\IMG\right_2018_04_20_17_16_06_087.jpg,-0.4,1.0,0,30.15756
normal\IMG\center_2018_04_20_17_16_06_236.jpg,normal\IMG\left_2018_04_20_17_16_06_236.jpg,normal\IMG\right_2018_04_20_17_16_06_236.jpg,-0.01643986,1.0,0,30.1896
normal\IMG\center_2018_04_20_17_16_06_311.jpg,normal\IMG\left_2018_04_20_17_16_06_311.jpg,normal\IMG\right_2018_04_20_17_16_06_311.jpg,0.0,1.0,0,30.18981
normal\IMG\center_2018_04_20_17_16_06_381.jpg,normal\IMG\left_2018_04_20_17_16_06_381.jpg,normal\IMG\right_2018_04_20_17_16_06_381.jpg,0.0,1.0,0,30.19002
normal\IMG\center_2018_04_20_17_16_06_452.jpg,normal\IMG\left_2018_04_20_17_16_06_452.jpg,normal\IMG\right_2018_04_20_17_16_06_452.jpg,0.0,1.0,0,30.19067
normal\IMG\center_2018_04_20_17_16_06_526.jpg,normal\IMG\left_2018_04_20_17_16_06_526.jpg,normal\IMG\right_2018_04_20_17_16_06_526.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_16_06_598.jpg,normal\IMG\left_2018_04_20_17_16_06_598.jpg,normal\IMG\right_2018_04_20_17_16_06_598.jpg,-0.2,1.0,0,30.1798
normal\IMG\center_2018_04_20_17_16_06_666.jpg,normal\IMG\left_2018_04_20_17_16_06_666.jpg,normal\IMG\right_2018_04_20_17_16_06_666.jpg,-0.01236901,1.0,0,30.1904
normal\IMG\center_2018_04_20_17_16_06_741.jpg,normal\IMG\left_2018_04_20_17_16_06_741.jpg,normal\IMG\right_2018_04_20_17_16_06_741.jpg,0.0,1.0,0,30.19038
normal\IMG\center_2018_04_20_17_16_06_810.jpg,normal\IMG\left_2018_04_20_17_16_06_810.jpg,normal\IMG\right_2018_04_20_17_16_06_810.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_17_16_06_882.jpg,normal\IMG\left_2018_04_20_17_16_06_882.jpg,normal\IMG\right_2018_04_20_17_16_06_882.jpg,0.0,1.0,0,30.19098
normal\IMG\center_2018_04_20_17_16_06_956.jpg,normal\IMG\left_2018_04_20_17_16_06_956.jpg,normal\IMG\right_2018_04_20_17_16_06_956.jpg,0.0,1.0,0,30.190590000000004
normal\IMG\center_2018_04_20_17_16_07_101.jpg,normal\IMG\left_2018_04_20_17_16_07_101.jpg,normal\IMG\right_2018_04_20_17_16_07_101.jpg,0.0,1.0,0,30.190790000000003
normal\IMG\center_2018_04_20_17_16_07_174.jpg,normal\IMG\left_2018_04_20_17_16_07_174.jpg,normal\IMG\right_2018_04_20_17_16_07_174.jpg,-0.15,1.0,0,30.18441
normal\IMG\center_2018_04_20_17_16_07_246.jpg,normal\IMG\left_2018_04_20_17_16_07_246.jpg,normal\IMG\right_2018_04_20_17_16_07_246.jpg,-0.35,1.0,0,30.16168
normal\IMG\center_2018_04_20_17_16_07_323.jpg,normal\IMG\left_2018_04_20_17_16_07_323.jpg,normal\IMG\right_2018_04_20_17_16_07_323.jpg,-0.2068681,1.0,0,30.18838
normal\IMG\center_2018_04_20_17_16_07_452.jpg,normal\IMG\left_2018_04_20_17_16_07_452.jpg,normal\IMG\right_2018_04_20_17_16_07_452.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_17_16_07_537.jpg,normal\IMG\left_2018_04_20_17_16_07_537.jpg,normal\IMG\right_2018_04_20_17_16_07_537.jpg,0.0,1.0,0,30.19082
normal\IMG\center_2018_04_20_17_16_07_684.jpg,normal\IMG\left_2018_04_20_17_16_07_684.jpg,normal\IMG\right_2018_04_20_17_16_07_684.jpg,0.0,1.0,0,30.190590000000004
normal\IMG\center_2018_04_20_17_16_07_828.jpg,normal\IMG\left_2018_04_20_17_16_07_828.jpg,normal\IMG\right_2018_04_20_17_16_07_828.jpg,-0.35,1.0,0,30.16661
normal\IMG\center_2018_04_20_17_16_07_902.jpg,normal\IMG\left_2018_04_20_17_16_07_902.jpg,normal\IMG\right_2018_04_20_17_16_07_902.jpg,-0.207099,1.0,0,30.187590000000004
normal\IMG\center_2018_04_20_17_16_08_047.jpg,normal\IMG\left_2018_04_20_17_16_08_047.jpg,normal\IMG\right_2018_04_20_17_16_08_047.jpg,-0.5570991,1.0,0,30.1454
normal\IMG\center_2018_04_20_17_16_08_118.jpg,normal\IMG\left_2018_04_20_17_16_08_118.jpg,normal\IMG\right_2018_04_20_17_16_08_118.jpg,-0.7570992,1.0,0,30.1188
normal\IMG\center_2018_04_20_17_16_08_191.jpg,normal\IMG\left_2018_04_20_17_16_08_191.jpg,normal\IMG\right_2018_04_20_17_16_08_191.jpg,-0.9070991,1.0,0,30.10236
normal\IMG\center_2018_04_20_17_16_08_337.jpg,normal\IMG\left_2018_04_20_17_16_08_337.jpg,normal\IMG\right_2018_04_20_17_16_08_337.jpg,-0.5676441999999999,1.0,0,30.19476
normal\IMG\center_2018_04_20_17_16_08_404.jpg,normal\IMG\left_2018_04_20_17_16_08_404.jpg,normal\IMG\right_2018_04_20_17_16_08_404.jpg,-0.35987420000000003,1.0,0,30.20006
